"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","40.74","","","","","63.85","","","","","51.51","","75.68","71.54","69.69","67.6","44.23","49.76","37.02","33.58","22.74","18.68","21.38","19.25","19.88","24.01","17.47","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","72.8","68.6","67","64.1","41.2","46.5","34.2","30.9","20.1","16","19","16.5","17.1","21.3","14.9","18.4","14.1","14.7","10.9","9.7","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), first comparable values","SI.POV.LMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), second comparable values","SI.POV.LMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), third comparable values","SI.POV.LMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2","93","91.3","91.2","74","79.9","66.5","66.9","58.8","57.8","60.8","60.2","63.5","64.3","60.7","63.9","61.4","60.5","54.8","52.6","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), first comparable values","SI.POV.UMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), second comparable values","SI.POV.UMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), third comparable values","SI.POV.UMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9","35","31.7","31.7","33.7","36.8","38","37","30.6","32.1","25.4","25.6","22.4","20.1","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9","35","31.7","31.7","33.7","36.8","38","37","30.6","32.1","25.4","25.6","22.4","20.1","",
"Kyrgyz Republic","KGZ","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38","","","","","3.69","",
"Kyrgyz Republic","KGZ","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.98","","","","","16.75","",
"Kyrgyz Republic","KGZ","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.2","","","","","8.35","",
"Kyrgyz Republic","KGZ","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.67","","","","","6.49","",
"Lao PDR","LAO","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91","","",
"Lao PDR","LAO","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.34","","",
"Lao PDR","LAO","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34","","",
"Lao PDR","LAO","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07","","",
"Lao PDR","LAO","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.19","","",
"Lao PDR","LAO","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","","","34.3","","","","","34.9","","","","","32.6","","","","","35.4","","","","","36","","","","","","38.8","","",
"Lao PDR","LAO","Gini index (World Bank estimate), first comparable values","SI.POV.GINI.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Gini index (World Bank estimate), second comparable values","SI.POV.GINI.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Gini index (World Bank estimate), third comparable values","SI.POV.GINI.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","","21.3","","","","","20.7","","","","","21.3","","","","","20.9","","","","","21.3","","","","","","21","","",
"Lao PDR","LAO","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","28.1","","","","","29.1","","","","","27.1","","","","","29.2","","","","","29","","","","","","31.3","","",
"Lao PDR","LAO","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","43","","","","","43.7","","","","","41.7","","","","","43.9","","","","","44.1","","","","","","46.4","","",
"Lao PDR","LAO","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","","3.5","","","","","3.4","","","","","3.7","","","","","3.3","","","","","3.2","","","","","","3","","",
"Lao PDR","LAO","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","8.2","","","","","8.1","","","","","8.6","","","","","8","","","","","7.6","","","","","","7","","",
"Lao PDR","LAO","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","","11.8","","","","","12","","","","","12.4","","","","","11.8","","","","","11.6","","","","","","10.8","","",
"Lao PDR","LAO","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","","15.6","","","","","15.5","","","","","16.1","","","","","15.4","","","","","15.5","","","","","","14.7","","",
"Lao PDR","LAO","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35","","","","","","3.83","","",
"Lao PDR","LAO","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8","","",
"Lao PDR","LAO","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8","","",
"Lao PDR","LAO","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7","","",
"Lao PDR","LAO","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7","","",
"Lao PDR","LAO","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8","","",
"Lao PDR","LAO","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","",
"Lao PDR","LAO","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7","","",
"Lao PDR","LAO","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","","","","","","","","","1.4","","","","","2.6","","","","","1.8","","","","","1.5","","","","","0.9","","","","","","0.7","","",
"Lao PDR","LAO","Number of poor at $3.10 a day (2011 PPP) (millions)","SI.POV.NOP2","","","","","","","","","","","","","","","","","","","2.66085","","","","","3.441009","","","","","3.3924","","","","","3.250368","","","","","3.031842","","","","","","","","",
"Lao PDR","LAO","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","","","","","","","","","3","","","","","4.1","","","","","3.9","","","","","3.8","","","","","3","","","","","","2.6","","",
"Lao PDR","LAO","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","","","","","","","","","4.1","","","","","4.8","","","","","5","","","","","5.2","","","","","5.1","","","","","","5","","",
"Lao PDR","LAO","Population living below 50 percent of median income or consumption (% of population)","SI.SPR.BL50.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Population, total","SP.POP.TOTL","2990963","3051583","3098962","3135839","3168838","3207331","3258149","3323353","3401193","3489910","3586315","3687889","3794204","3905530","4020817","4138845","4258471","4379234","4500346","4619946","4735837","4846477","4951189","5050308","5144601","5235339","5323701","5409584","5493247","5576640","5662199","5751675","5846075","5944950","6046630","6148621","6249168","6347564","6444527","6541302","6639763","6741160","6845848","6953031","7061498","7169456","",
